Truth,MOS,MOS_Var,n_votes,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
3.93,4.6,0.26666666666666666,10,5,5,5,5,5,4,5,4,4,4
2.32,2.8,1.511111111111111,10,3,2,1,3,3,3,1,4,5,3
1.63,1.5,0.2777777777777778,10,1,1,2,2,1,1,2,2,1,2
4.11,4.2,0.6222222222222222,10,4,5,4,3,5,4,5,4,3,5
2.95,2.6,1.3777777777777778,10,3,2,1,3,3,3,5,3,1,2
4.86,5.0,0.0,10,5,5,5,5,5,5,5,5,5,5
1.96,2.3,1.5666666666666667,10,2,5,3,1,2,2,3,1,1,3
2.59,2.7,0.6777777777777778,10,2,3,2,2,2,4,2,3,4,3
3.18,3.0,0.6666666666666666,10,3,4,2,3,4,2,3,4,3,2
3.68,4.1,0.5444444444444444,10,3,4,4,5,4,5,4,5,4,3
1.7,2.0,0.6666666666666666,10,2,2,1,2,2,2,2,1,4,2
4.11,3.6,0.7111111111111112,10,4,3,3,5,4,2,4,4,3,4
1.78,2.2,1.0666666666666669,10,1,2,2,1,3,4,2,3,3,1
3.22,3.4,1.8222222222222224,10,5,4,2,4,4,3,2,4,1,5
3.9,3.9,0.5444444444444444,10,4,4,4,4,5,4,5,3,3,3
4.8,4.9,0.09999999999999996,10,4,5,5,5,5,5,5,5,5,5
3.38,3.7,0.4555555555555555,10,3,3,4,4,5,4,3,3,4,4
1.38,1.8,0.6222222222222223,10,1,2,2,3,2,1,2,3,1,1
3.93,4.2,0.8444444444444444,10,5,3,4,3,5,4,5,5,5,3
2.72,3.2,1.5111111111111113,10,5,3,3,4,1,3,2,3,3,5
3.86,4.0,0.6666666666666666,10,4,4,5,4,3,4,5,5,3,3
3.64,4.4,0.9333333333333333,10,5,5,4,5,5,5,4,5,2,4
1.22,1.2,0.1777777777777778,10,1,1,1,2,1,1,1,2,1,1
2.39,2.3,0.8999999999999999,10,1,2,2,3,1,2,4,3,3,2
1.41,1.5,0.9444444444444444,10,1,2,1,1,1,1,4,1,1,2
4.12,4.1,0.5444444444444444,10,4,3,3,5,4,4,4,5,4,5
2.44,2.2,1.0666666666666667,10,3,2,3,1,1,3,1,2,4,2
2.46,2.8,1.0666666666666669,10,4,2,3,5,3,2,2,3,2,2
1.61,1.7,0.6777777777777777,10,3,1,2,1,1,3,1,1,2,2
1.76,2.3,0.8999999999999999,10,3,2,3,2,3,1,1,2,2,4
2.04,1.7,0.8999999999999999,10,1,2,1,4,2,1,2,2,1,1
1.44,1.3,0.4555555555555555,10,2,1,1,1,1,3,1,1,1,1
1.44,1.7,0.4555555555555555,10,1,1,1,2,2,1,2,2,3,2
3.41,3.2,1.288888888888889,10,3,3,3,4,5,1,3,2,4,4
4.0600000000000005,4.2,0.39999999999999997,10,5,4,4,4,4,5,5,4,3,4
2.34,2.0,1.7777777777777777,10,1,2,3,1,5,2,1,1,1,3
4.18,4.3,0.4555555555555555,10,4,5,4,4,5,3,5,4,4,5
3.28,3.6,1.3777777777777778,10,4,5,5,2,3,3,5,4,2,3
2.52,3.0,1.1111111111111112,10,2,2,4,3,3,3,5,4,2,2
2.4,2.2,0.6222222222222222,10,2,2,2,2,2,3,2,4,2,1
2.72,2.6,0.7111111111111112,10,3,2,4,3,3,3,2,2,1,3
1.45,1.6,0.2666666666666667,10,2,2,2,1,2,1,1,2,2,1
4.42,4.8,0.17777777777777773,10,4,5,5,5,5,4,5,5,5,5
1.97,1.9,0.5444444444444444,10,2,3,3,2,1,1,1,2,2,2
4.13,4.4,0.4888888888888888,10,4,5,5,5,5,3,4,4,5,4
2.34,1.9,0.5444444444444445,10,1,2,2,1,1,2,2,2,3,3
3.22,3.3,1.1222222222222222,10,4,2,4,4,3,3,2,4,2,5
4.2700000000000005,4.7,0.23333333333333334,10,5,5,5,4,4,5,4,5,5,5
4.99,4.9,0.09999999999999999,10,5,5,5,5,5,5,5,5,4,5
2.51,2.0,0.8888888888888888,10,1,3,1,2,2,2,1,2,2,4
4.02,3.6,0.9333333333333333,10,2,3,5,4,3,4,4,5,3,3
3.88,3.7,0.4555555555555555,10,3,3,4,4,4,4,3,4,3,5
2.0,1.6,0.48888888888888893,10,1,2,1,2,1,1,3,1,2,2
4.89,4.9,0.09999999999999999,10,5,5,5,5,5,5,5,5,4,5
4.970000000000001,4.9,0.09999999999999999,10,5,5,5,5,5,5,5,4,5,5
1.99,1.6,1.1555555555555557,10,1,1,2,3,1,1,1,1,4,1
2.98,2.7,1.3444444444444443,10,1,4,1,4,2,4,3,3,3,2
3.2,3.2,0.39999999999999997,10,3,4,4,4,3,3,2,3,3,3
3.59,3.9,0.3222222222222222,10,3,4,4,4,4,4,4,3,4,5
1.61,1.5,0.5,10,1,2,1,2,2,1,3,1,1,1
4.83,4.8,0.17777777777777776,10,5,5,5,5,5,5,5,5,4,4
4.62,4.8,0.17777777777777776,10,5,5,5,5,5,4,5,4,5,5
1.02,1.0,0.0,10,1,1,1,1,1,1,1,1,1,1
2.29,2.1,0.9888888888888889,10,3,2,4,2,1,2,1,2,1,3
4.2700000000000005,4.4,0.2666666666666667,10,5,5,4,4,4,4,5,4,5,4
4.3,4.0,1.3333333333333333,10,5,2,4,5,5,4,4,5,4,2
1.91,2.0,0.8888888888888888,10,2,1,1,2,2,1,3,4,2,2
1.8,2.1,1.2111111111111112,10,2,2,1,2,2,1,1,4,4,2
2.01,1.7,0.6777777777777777,10,3,2,1,1,1,1,3,1,2,2
3.14,3.1,0.5444444444444443,10,3,3,4,3,2,4,4,2,3,3
1.5,1.7,0.45555555555555544,10,1,2,3,1,1,1,2,2,2,2
3.98,4.2,0.6222222222222222,10,4,3,4,3,5,5,5,4,5,4
1.21,1.0,0.0,10,1,1,1,1,1,1,1,1,1,1
4.2700000000000005,4.6,0.26666666666666666,10,5,5,4,5,5,4,5,4,4,5
2.88,2.7,0.6777777777777777,10,3,2,4,2,3,3,2,4,2,2
4.91,5.0,0.0,10,5,5,5,5,5,5,5,5,5,5
2.32,2.9,1.4333333333333333,10,2,4,2,3,3,3,1,4,5,2
3.57,3.3,1.7888888888888888,10,1,4,3,4,5,2,5,4,2,3
4.43,4.6,0.9333333333333331,10,2,5,5,4,5,5,5,5,5,5
2.04,2.2,1.0666666666666667,10,3,1,1,3,1,2,4,2,3,2
3.34,2.9,1.2111111111111112,10,2,1,4,3,4,3,4,2,2,4
2.55,2.5,1.1666666666666667,10,1,3,3,2,4,2,2,4,1,3
2.62,2.8,0.39999999999999997,10,3,3,4,3,2,2,3,3,2,3
3.1100000000000003,3.3,0.8999999999999999,10,4,4,3,3,2,5,2,4,3,3
1.75,1.7,0.45555555555555544,10,1,3,1,2,2,2,2,1,2,1
1.64,1.9,0.9888888888888889,10,1,2,2,3,2,1,1,2,1,4
4.68,4.6,0.48888888888888893,10,5,5,5,5,4,5,5,5,4,3
1.43,1.3,0.4555555555555555,10,1,1,2,1,1,1,1,3,1,1
2.87,2.6,1.6000000000000003,10,2,1,3,4,2,3,2,5,1,3
3.99,4.0,0.6666666666666666,10,4,3,5,5,4,3,4,4,3,5
4.970000000000001,5.0,0.0,10,5,5,5,5,5,5,5,5,5,5
1.11,1.0,0.0,10,1,1,1,1,1,1,1,1,1,1
4.720000000000001,4.8,0.17777777777777773,10,5,4,5,4,5,5,5,5,5,5
3.67,3.2,1.288888888888889,10,5,4,3,2,3,1,3,3,4,4
3.77,4.1,0.5444444444444444,10,3,5,4,5,4,3,4,4,4,5
2.35,2.4,1.1555555555555557,10,4,3,1,1,3,3,2,1,3,3
1.95,1.9,0.5444444444444444,10,2,1,1,1,2,2,3,3,2,2
1.05,1.1,0.09999999999999999,10,1,1,1,1,2,1,1,1,1,1
4.67,5.0,0.0,10,5,5,5,5,5,5,5,5,5,5
3.61,3.7,1.5666666666666667,10,2,5,4,4,2,4,4,2,5,5
1.24,1.4,0.48888888888888893,10,1,1,1,2,1,1,3,1,2,1
4.9,4.9,0.09999999999999996,10,5,4,5,5,5,5,5,5,5,5
1.64,1.8,0.6222222222222223,10,2,1,2,3,1,2,1,1,2,3
1.26,1.3,0.23333333333333334,10,2,1,1,1,1,2,1,1,2,1
3.4,3.2,0.8444444444444444,10,5,2,3,3,4,4,3,2,3,3
4.13,3.8,0.39999999999999997,10,3,4,4,4,5,3,4,3,4,4
1.03,1.1,0.09999999999999999,10,1,1,1,2,1,1,1,1,1,1
2.26,2.4,2.0444444444444443,10,4,1,4,1,1,4,2,1,2,4
1.1,1.3,0.23333333333333334,10,2,1,1,1,1,2,1,1,2,1
2.3,2.2,0.8444444444444444,10,3,3,1,1,1,2,3,3,2,3
3.32,2.6,0.7111111111111112,10,4,2,3,1,2,2,3,3,3,3
2.45,2.6,0.48888888888888893,10,3,2,2,2,3,3,3,2,2,4
4.19,4.5,0.2777777777777778,10,5,4,5,5,5,4,4,4,5,4
1.86,1.4,0.2666666666666667,10,1,2,1,1,1,2,2,1,2,1
4.02,4.3,0.6777777777777777,10,5,5,4,5,5,4,5,3,3,4
3.55,3.8,0.8444444444444444,10,2,3,4,4,5,4,4,3,5,4
4.5600000000000005,4.6,0.26666666666666666,10,4,5,4,5,4,5,5,4,5,5
1.52,1.3,0.4555555555555555,10,1,1,1,1,1,2,1,1,3,1
3.24,3.3,1.1222222222222222,10,4,4,3,2,3,4,2,4,5,2
4.75,4.9,0.09999999999999998,10,5,5,5,5,4,5,5,5,5,5
2.52,2.4,0.7111111111111112,10,2,2,1,2,2,3,3,2,3,4
2.24,2.1,0.5444444444444443,10,3,1,3,3,1,2,2,2,2,2
4.01,3.9,0.9888888888888887,10,4,4,3,2,5,3,4,5,5,4
2.27,2.3,0.8999999999999999,10,4,1,2,3,2,3,1,2,2,3
4.18,4.2,0.8444444444444444,10,4,5,5,5,2,4,4,5,4,4
3.99,4.1,0.5444444444444444,10,4,4,5,4,3,5,5,4,4,3
2.13,2.1,0.7666666666666667,10,2,3,1,2,3,2,1,3,3,1
2.64,2.9,0.5444444444444445,10,4,3,2,3,3,2,3,2,4,3
3.9,3.9,0.9888888888888889,10,5,5,4,5,3,4,4,2,3,4
2.78,3.0,1.1111111111111112,10,5,2,4,2,2,3,4,3,2,3
1.98,2.0,1.1111111111111112,10,3,2,4,1,1,3,1,1,2,2
1.09,1.2,0.17777777777777784,10,1,1,2,2,1,1,1,1,1,1
2.09,1.9,0.9888888888888889,10,1,2,2,3,2,1,4,1,2,1
1.97,2.3,0.6777777777777777,10,2,4,2,3,2,2,1,3,2,2
3.46,4.0,0.6666666666666666,10,3,4,3,4,3,5,5,5,4,4
2.43,2.4,0.9333333333333333,10,2,2,3,3,1,3,3,4,1,2
3.99,4.2,0.6222222222222222,10,3,4,5,4,3,4,5,5,5,4
3.85,3.5,0.5,10,3,3,3,3,3,3,4,4,4,5
2.16,2.3,0.8999999999999999,10,3,1,3,2,2,2,3,1,2,4
3.51,2.8,0.6222222222222222,10,3,2,4,2,3,2,2,3,4,3
1.84,2.2,1.0666666666666669,10,2,3,3,1,2,3,2,1,4,1
2.96,2.5,0.7222222222222222,10,4,3,3,2,2,2,2,3,1,3
2.6100000000000003,2.6,0.7111111111111112,10,3,3,4,3,1,2,3,2,3,2
1.99,2.3,0.8999999999999999,10,2,1,2,2,3,1,3,3,2,4
4.85,4.7,0.23333333333333334,10,5,4,5,4,5,5,5,4,5,5
1.62,1.6,0.48888888888888893,10,1,1,2,2,2,2,3,1,1,1
1.17,1.2,0.17777777777777784,10,1,1,2,2,1,1,1,1,1,1
2.11,2.0,0.6666666666666666,10,2,2,3,1,2,3,1,1,2,3
1.85,1.7,0.6777777777777779,10,3,2,2,3,1,1,2,1,1,1
4.74,4.5,0.5,10,4,3,5,5,5,5,4,5,5,4
4.279999999999999,4.3,0.8999999999999999,10,4,4,5,4,2,4,5,5,5,5
2.08,2.2,1.0666666666666667,10,3,2,1,2,1,3,2,1,3,4
3.88,3.8,0.8444444444444444,10,3,5,5,3,4,4,4,2,4,4
2.49,2.4,0.7111111111111112,10,3,2,1,2,3,2,2,3,2,4
1.29,1.4,0.48888888888888904,10,1,1,1,1,3,1,2,1,2,1
2.22,2.4,1.155555555555556,10,2,1,2,1,2,3,4,2,3,4
3.52,3.4,0.7111111111111112,10,3,4,3,3,2,3,4,3,4,5
1.28,1.2,0.1777777777777778,10,1,1,1,2,1,2,1,1,1,1
4.01,4.3,0.4555555555555555,10,5,5,4,4,4,4,5,5,3,4
2.12,2.2,1.2888888888888888,10,2,1,1,1,3,3,1,3,3,4
2.46,2.4,0.9333333333333333,10,3,2,2,4,2,1,3,3,1,3
4.44,4.7,0.23333333333333334,10,4,5,5,5,5,5,4,4,5,5
1.4,1.4,0.2666666666666667,10,2,1,1,1,1,2,2,1,1,2
2.93,2.8,1.0666666666666673,10,5,3,2,3,1,2,3,3,3,3
3.66,3.4,0.2666666666666667,10,4,4,4,3,3,4,3,3,3,3
1.2,1.2,0.17777777777777784,10,1,2,1,1,2,1,1,1,1,1
4.1,4.0,0.8888888888888888,10,4,4,5,4,5,4,5,4,3,2
1.28,1.2,0.4,10,1,1,1,1,1,1,1,1,3,1
2.83,2.7,0.8999999999999999,10,2,4,2,1,3,4,3,2,3,3
1.36,1.1,0.1,10,1,1,1,1,1,1,1,1,1,2
1.3,1.1,0.09999999999999999,10,1,1,1,1,1,2,1,1,1,1
4.3100000000000005,4.8,0.17777777777777773,10,4,5,5,5,5,5,5,4,5,5
1.43,1.4,0.48888888888888904,10,1,2,1,1,3,1,2,1,1,1
1.46,1.4,0.2666666666666667,10,1,1,2,2,1,2,2,1,1,1
5.0,5.0,0.0,10,5,5,5,5,5,5,5,5,5,5
3.12,3.7,0.4555555555555556,10,4,4,4,3,3,3,3,5,4,4
1.45,1.6,0.7111111111111112,10,1,1,1,1,3,3,2,2,1,1
4.84,5.0,0.0,10,5,5,5,5,5,5,5,5,5,5
4.29,4.4,0.711111111111111,10,3,5,5,5,4,5,3,4,5,5
1.93,1.8,0.4,10,2,2,2,2,1,1,1,3,2,2
1.29,1.1,0.09999999999999999,10,1,1,1,2,1,1,1,1,1,1
4.87,4.6,0.4888888888888888,10,5,5,5,4,5,4,3,5,5,5
1.96,2.1,0.7666666666666666,10,2,2,2,3,2,1,2,4,1,2
2.12,1.8,0.4,10,2,2,1,2,2,1,2,2,1,3
3.5,3.5,1.1666666666666667,10,4,3,4,4,3,3,4,5,1,4
2.64,2.5,0.7222222222222222,10,3,2,3,2,1,4,2,2,3,3
4.45,4.5,0.2777777777777778,10,4,4,5,4,4,5,4,5,5,5
1.75,1.7,0.23333333333333334,10,2,1,2,2,2,2,1,2,2,1
2.56,2.1,1.655555555555556,10,3,5,2,1,3,2,1,2,1,1
4.76,4.7,0.4555555555555555,10,5,3,5,5,5,5,5,5,4,5
3.72,3.6,1.377777777777778,10,4,1,5,4,4,4,4,2,4,4
4.98,5.0,0.0,10,5,5,5,5,5,5,5,5,5,5
2.64,2.5,0.7222222222222222,10,3,1,2,2,3,3,2,4,3,2
3.63,3.8,1.0666666666666667,10,2,3,3,5,3,4,4,5,5,4
3.72,3.4,1.1555555555555554,10,3,4,3,5,3,2,5,3,2,4
4.62,4.6,0.26666666666666666,10,5,5,5,5,4,5,4,5,4,4
3.69,3.7,0.4555555555555555,10,3,5,4,3,3,4,4,3,4,4
4.09,3.8,1.2888888888888892,10,3,4,4,1,5,4,5,4,4,4
2.22,2.4,1.1555555555555557,10,2,4,3,1,3,2,2,4,2,1
1.04,1.1,0.09999999999999999,10,1,1,1,1,1,2,1,1,1,1
4.37,4.4,0.26666666666666666,10,5,4,4,4,4,5,5,4,5,4
4.34,4.2,1.0666666666666669,10,5,4,2,4,5,5,5,5,4,3
1.43,1.2,0.17777777777777784,10,2,1,1,1,2,1,1,1,1,1
2.29,1.8,0.6222222222222222,10,1,1,3,1,2,2,2,2,1,3
3.14,3.3,1.7888888888888888,10,2,2,5,2,4,2,5,3,5,3
2.09,2.1,0.5444444444444444,10,1,2,3,1,2,2,3,2,2,3
2.21,2.1,0.9888888888888887,10,3,2,2,2,1,3,1,1,4,2
3.7,4.1,0.7666666666666666,10,4,4,3,3,5,5,5,5,3,4
2.48,2.9,0.9888888888888887,10,2,1,3,3,4,2,4,3,3,4
2.66,2.1,0.32222222222222224,10,2,2,3,2,1,2,2,2,2,3
1.12,1.0,0.0,10,1,1,1,1,1,1,1,1,1,1
2.11,2.0,1.1111111111111112,10,2,4,1,2,3,2,3,1,1,1
2.44,2.8,1.288888888888889,10,3,4,1,2,4,1,3,4,3,3
3.38,3.2,1.288888888888889,10,2,2,3,3,5,2,3,5,3,4
3.2,3.4,0.7111111111111112,10,4,4,4,2,4,4,2,3,3,4
2.89,2.5,0.9444444444444444,10,4,2,1,4,2,2,3,2,2,3
2.52,2.2,1.9555555555555557,10,2,1,1,5,2,1,3,4,1,2
4.279999999999999,4.8,0.17777777777777776,10,5,5,5,5,5,5,5,5,4,4
2.53,2.5,1.3888888888888888,10,4,2,4,4,1,2,3,2,1,2
4.79,5.0,0.0,10,5,5,5,5,5,5,5,5,5,5
3.29,3.5,0.5,10,3,4,3,3,3,3,3,5,4,4
2.98,3.1,1.2111111111111112,10,2,3,3,1,5,3,3,4,4,3
4.720000000000001,4.8,0.17777777777777773,10,5,5,5,5,4,5,4,5,5,5
2.59,3.2,0.8444444444444444,10,3,3,2,4,3,3,2,4,3,5
2.75,3.3,1.1222222222222222,10,3,3,3,4,3,3,2,5,2,5
3.52,3.8,1.288888888888889,10,3,5,4,3,5,5,2,3,3,5
2.75,3.0,1.5555555555555556,10,2,2,5,3,4,4,2,3,4,1
2.97,2.7,1.3444444444444443,10,2,3,4,3,2,4,1,3,1,4
1.2,1.3,0.45555555555555544,10,1,1,2,3,1,1,1,1,1,1
2.97,3.0,0.8888888888888888,10,4,4,4,2,4,3,2,2,3,2
4.3100000000000005,3.9,0.7666666666666665,10,3,4,4,3,3,3,5,4,5,5
1.77,1.7,0.4555555555555555,10,2,1,2,1,2,1,2,1,2,3
2.96,3.2,1.5111111111111108,10,2,3,3,4,2,4,4,1,4,5
1.99,1.7,0.4555555555555555,10,3,2,2,2,2,1,2,1,1,1
1.08,1.0,0.0,10,1,1,1,1,1,1,1,1,1,1
3.59,3.7,0.8999999999999999,10,3,3,3,5,3,4,3,5,5,3
1.92,1.8,1.0666666666666667,10,1,1,4,2,1,2,1,1,3,2
1.24,1.1,0.09999999999999999,10,1,1,1,1,1,1,2,1,1,1
1.76,1.9,0.5444444444444444,10,2,2,3,3,1,2,2,1,2,1
3.92,3.9,0.9888888888888887,10,3,4,5,3,2,4,4,4,5,5
3.1,3.7,0.23333333333333334,10,3,4,4,4,4,4,4,3,3,4
3.38,3.3,2.2333333333333334,10,5,2,5,3,2,1,5,4,2,4
4.95,5.0,0.0,10,5,5,5,5,5,5,5,5,5,5
3.66,3.8,0.39999999999999997,10,3,4,3,4,5,4,4,4,4,3
4.39,4.4,0.4888888888888888,10,5,3,4,4,5,4,5,5,5,4
1.17,1.0,0.0,10,1,1,1,1,1,1,1,1,1,1
2.54,2.9,1.877777777777778,10,2,1,5,4,2,2,3,3,5,2
3.32,3.8,1.288888888888889,10,5,3,5,2,5,3,3,4,3,5
4.65,4.9,0.09999999999999999,10,5,5,5,5,5,5,5,5,4,5
1.03,1.0,0.0,10,1,1,1,1,1,1,1,1,1,1
3.79,3.8,0.8444444444444444,10,4,5,2,5,3,4,4,4,4,3
4.99,5.0,0.0,10,5,5,5,5,5,5,5,5,5,5
1.54,1.6,0.48888888888888893,10,2,1,1,2,2,1,3,1,1,2
3.26,3.1,0.5444444444444444,10,4,4,3,3,3,4,3,2,2,3
2.45,2.5,1.1666666666666667,10,2,3,1,4,2,4,3,3,2,1
2.85,3.0,1.5555555555555556,10,3,3,2,4,2,2,4,1,4,5
3.46,3.3,0.6777777777777777,10,3,3,3,5,3,3,2,4,4,3
2.69,2.2,0.39999999999999997,10,3,2,3,2,2,2,3,2,1,2
4.59,4.7,0.23333333333333334,10,5,4,5,5,4,5,5,5,4,5
2.11,1.5,0.2777777777777778,10,2,1,1,1,1,2,1,2,2,2
3.22,2.9,0.9888888888888889,10,3,3,2,2,4,3,3,5,2,2
1.28,1.3,0.45555555555555544,10,1,1,3,2,1,1,1,1,1,1
3.35,3.0,1.7777777777777777,10,4,4,3,1,4,3,1,3,2,5
3.99,4.4,0.48888888888888893,10,4,5,4,4,5,5,5,4,5,3
1.13,1.0,0.0,10,1,1,1,1,1,1,1,1,1,1
1.76,1.7,0.6777777777777777,10,3,1,1,1,1,2,3,1,2,2
4.85,4.9,0.09999999999999998,10,5,5,5,5,5,4,5,5,5,5
4.3100000000000005,4.8,0.17777777777777773,10,4,4,5,5,5,5,5,5,5,5
3.53,3.8,0.8444444444444444,10,5,4,5,3,4,3,3,5,3,3
3.83,4.2,0.6222222222222222,10,5,3,4,5,5,3,4,4,5,4
2.74,2.3,0.8999999999999999,10,1,1,3,3,3,3,2,3,3,1
4.91,5.0,0.0,10,5,5,5,5,5,5,5,5,5,5
1.82,1.9,0.5444444444444444,10,2,2,2,2,3,1,3,1,1,2
3.58,3.4,1.1555555555555557,10,4,3,5,3,4,5,3,3,2,2
4.55,4.3,0.4555555555555555,10,4,5,4,5,5,3,4,5,4,4
1.63,2.1,0.5444444444444444,10,2,2,1,2,3,2,1,3,3,2
1.85,2.0,0.4444444444444444,10,1,2,2,2,3,2,3,2,1,2
4.88,4.8,0.17777777777777773,10,5,5,4,5,5,5,5,4,5,5
2.41,2.4,0.7111111111111114,10,4,3,2,2,2,1,2,3,2,3
3.71,3.9,0.7666666666666665,10,4,4,5,5,5,3,3,4,3,3
3.3,3.0,1.1111111111111112,10,2,2,5,2,3,3,4,4,3,2
3.39,2.7,1.1222222222222222,10,2,2,2,4,2,2,3,5,3,2
3.17,2.6,0.7111111111111112,10,2,3,3,3,4,1,3,2,3,2
3.51,3.5,0.9444444444444444,10,3,2,4,4,5,4,4,3,4,2
1.45,1.4,0.48888888888888904,10,1,1,2,1,3,2,1,1,1,1
3.77,4.1,0.09999999999999996,10,5,4,4,4,4,4,4,4,4,4
4.220000000000001,4.3,0.6777777777777777,10,4,4,3,5,5,5,5,5,3,4
2.1,2.1,0.7666666666666666,10,3,3,2,2,3,1,2,3,1,1
1.08,1.0,0.0,10,1,1,1,1,1,1,1,1,1,1
4.86,4.9,0.09999999999999996,10,4,5,5,5,5,5,5,5,5,5
1.1,1.0,0.0,10,1,1,1,1,1,1,1,1,1,1
3.56,4.1,0.9888888888888887,10,4,5,4,3,2,5,5,4,4,5
2.05,2.2,0.8444444444444444,10,4,2,3,2,1,2,2,3,2,1
4.42,4.5,0.2777777777777778,10,5,4,4,5,5,4,5,4,4,5
4.35,4.7,0.23333333333333334,10,5,5,5,5,5,4,4,5,5,4
4.23,4.5,0.2777777777777778,10,4,4,5,4,5,5,4,5,4,5
1.46,1.4,0.2666666666666667,10,1,2,1,2,1,1,1,2,1,2
2.91,2.6,0.9333333333333333,10,2,4,2,3,4,3,3,1,2,2
4.7700000000000005,4.7,0.23333333333333334,10,5,5,5,4,5,5,5,4,4,5
2.17,2.4,0.48888888888888904,10,3,3,1,3,2,2,2,3,2,3
2.02,2.3,1.1222222222222222,10,1,4,3,1,2,2,2,2,2,4
2.41,2.9,1.211111111111111,10,1,3,2,3,4,5,3,3,3,2
2.07,2.0,1.3333333333333333,10,1,1,1,1,3,3,3,1,2,4
3.99,3.5,0.9444444444444444,10,4,2,2,4,5,3,4,4,4,3
3.28,3.1,0.7666666666666666,10,2,4,3,3,4,4,2,4,3,2
2.26,2.1,0.9888888888888889,10,3,1,2,2,2,2,1,3,1,4
4.15,3.7,1.3444444444444443,10,4,4,3,1,5,4,4,5,4,3
3.21,3.1,0.7666666666666665,10,3,3,4,4,3,1,3,4,3,3
1.56,1.5,0.5,10,1,2,2,1,1,1,1,3,1,2
3.9,3.5,1.3888888888888888,10,5,3,4,5,3,3,5,3,2,2
1.09,1.0,0.0,10,1,1,1,1,1,1,1,1,1,1
1.14,1.2,0.17777777777777784,10,1,2,2,1,1,1,1,1,1,1
2.59,2.3,1.1222222222222222,10,1,2,4,1,3,2,2,2,4,2
3.82,4.1,0.5444444444444444,10,5,4,4,4,5,4,3,5,4,3
3.41,3.3,0.8999999999999999,10,2,3,3,5,4,3,4,3,4,2
3.79,3.3,1.1222222222222222,10,5,2,4,4,3,2,3,4,2,4
3.13,3.7,1.1222222222222222,10,3,5,4,2,3,3,5,4,3,5
4.41,4.5,0.2777777777777778,10,5,5,4,4,5,5,5,4,4,4
4.59,4.8,0.17777777777777773,10,4,5,5,4,5,5,5,5,5,5
2.27,2.1,0.9888888888888889,10,3,1,3,3,2,1,3,1,1,3
2.87,2.9,0.5444444444444444,10,2,4,4,3,2,3,3,2,3,3
1.51,1.5,0.5,10,2,1,1,2,2,1,1,1,3,1
2.11,2.4,1.155555555555556,10,2,3,2,1,4,3,2,2,1,4
2.56,2.1,0.32222222222222235,10,1,2,2,3,2,2,2,2,2,3
2.97,2.9,1.2111111111111112,10,2,4,4,4,4,2,3,1,3,2
4.15,4.3,0.8999999999999999,10,2,5,5,4,4,4,5,4,5,5
4.7700000000000005,5.0,0.0,10,5,5,5,5,5,5,5,5,5,5
4.16,4.3,0.6777777777777777,10,3,4,3,5,4,5,5,4,5,5
1.11,1.0,0.0,10,1,1,1,1,1,1,1,1,1,1
4.279999999999999,4.1,0.3222222222222222,10,4,4,4,3,5,4,5,4,4,4
2.92,2.7,0.8999999999999999,10,3,2,3,3,3,1,2,4,2,4
1.25,1.0,0.0,10,1,1,1,1,1,1,1,1,1,1
1.5,1.4,0.2666666666666667,10,2,1,1,2,1,2,1,2,1,1
4.84,4.6,0.4888888888888888,10,4,5,5,3,5,5,5,4,5,5
4.89,4.8,0.17777777777777776,10,5,5,5,5,5,4,4,5,5,5
2.57,2.3,1.788888888888889,10,2,1,1,1,2,5,4,3,2,2
2.38,2.5,0.7222222222222222,10,3,2,3,2,2,1,4,2,3,3
4.76,4.8,0.39999999999999997,10,5,5,5,3,5,5,5,5,5,5
1.22,1.3,0.23333333333333334,10,2,2,1,1,2,1,1,1,1,1
1.48,1.8,0.6222222222222223,10,2,2,2,1,2,3,1,3,1,1
1.31,1.2,0.1777777777777778,10,1,1,1,1,2,1,1,1,1,2
2.34,1.7,0.8999999999999999,10,1,2,3,1,1,1,3,1,3,1
2.45,2.5,0.5,10,2,2,2,4,3,2,2,3,2,3
2.8,2.1,0.5444444444444444,10,2,2,2,1,3,3,2,1,2,3
2.5,2.2,0.6222222222222222,10,1,2,3,2,3,3,2,2,3,1
1.27,1.5,0.2777777777777778,10,1,1,1,2,1,2,2,2,2,1
2.02,2.3,0.8999999999999999,10,1,2,1,2,3,3,3,2,2,4
4.12,3.7,0.6777777777777777,10,3,3,3,5,3,4,4,4,5,3
1.95,2.0,1.1111111111111112,10,4,1,1,3,1,1,2,2,2,3
3.64,4.1,0.7666666666666666,10,4,3,4,3,4,5,3,5,5,5
4.15,4.0,0.4444444444444444,10,4,5,4,4,4,4,4,3,5,3
3.88,3.6,0.9333333333333336,10,5,4,3,5,3,3,4,3,2,4
3.99,3.8,0.39999999999999997,10,4,4,3,4,4,5,4,3,4,3
1.22,1.3,0.45555555555555544,10,2,3,1,1,1,1,1,1,1,1
3.58,3.5,1.1666666666666667,10,2,4,2,5,4,5,4,3,3,3
3.13,3.0,1.1111111111111112,10,3,1,4,3,3,3,3,5,3,2
4.13,3.7,0.8999999999999999,10,5,2,4,3,5,4,3,4,3,4
1.06,1.0,0.0,10,1,1,1,1,1,1,1,1,1,1
1.63,1.7,0.4555555555555555,10,2,2,1,2,2,1,2,3,1,1
2.94,3.5,0.9444444444444444,10,3,2,5,3,3,3,4,5,3,4
